state,year,children,work,finc,ed
22,1991,0,0,40773.127753,11
22,1991,0,1,38086.343612,10
22,1991,0,1,17982.599119,9
22,1991,0,1,16638.028634,7
22,1991,0,1,47277.973568,0
22,1991,3,1,11666.299559,11
22,1991,0,0,78969.063877,10
22,1991,1,1,63708.601322,11
22,1991,0,1,120021.47577,11
22,1991,2,1,22805.848018,11
22,1991,0,1,28399.779736,10
22,1991,1,1,14140.969163,10
22,1991,0,0,20256.938326,11
22,1991,0,1,15971.046256,9
22,1991,5,1,23568.281938,9
22,1991,0,0,120021.47577,10
22,1991,2,1,10016.519824,11
22,1991,0,0,0,11
22,1991,1,0,11557.885463,9
22,1991,1,0,0,11
22,1991,0,1,16497.797357,10
22,1991,0,1,17676.211454,7
22,1991,0,0,0,11
22,1991,2,1,16540.220264,7
22,1991,0,1,30632.874449,9
22,1991,0,1,35684.735683,7
22,1991,1,1,24053.788546,11
22,1991,3,0,5578.6123348,9
22,1991,1,1,5461.9493392,7
22,1991,2,0,11784.140969,11
22,1991,0,0,7211.8942731,7
22,1991,7,1,21055.903084,7
22,1991,1,1,17676.211454,7
22,1991,1,1,11896.090308,9
22,1991,2,0,0,11
22,1991,1,0,20645.814978,10
22,1991,0,1,29017.268722,11
22,1991,4,0,7834.0969163,10
22,1991,0,1,20137.918502,11
22,1991,3,1,5894.4273128,11
22,1991,1,1,29422.643172,11
22,1991,2,1,79343.799559,11
22,1991,2,0,6005.1982379,7
22,1991,0,0,7482.9295154,11
22,1991,2,1,11784.140969,7
22,1991,2,0,5547.9735683,11
22,1991,0,0,8248.8986784,9
22,1991,3,0,7513.5682819,3
22,1991,0,1,2710.3524229,7
22,1991,2,1,7356.839207,7
22,1991,1,0,942.73127753,10
22,1991,0,1,18914.72467,3
22,1991,0,1,28494.052863,11
22,1991,4,0,7805.814978,9
22,1991,4,0,6009.9118943,11
22,1991,1,0,4553.3920705,7
23,1991,1,1,19686.585903,7
23,1991,1,0,12189.515419,3
23,1991,1,0,1609.7136564,10
23,1991,0,1,10370.044053,9
23,1991,0,0,2884.7577093,10
23,1991,0,0,30285.242291,7
23,1991,1,1,14140.969163,11
23,1991,0,1,63653.215859,9
23,1991,1,0,4840.9251101,10
23,1991,2,0,5538.5462555,9
23,1991,0,0,4361.3105727,7
23,1991,0,1,12962.555066,10
23,1991,3,1,20467.874449,11
23,1991,0,0,7500.6057269,10
23,1991,0,0,7499.4273128,9
23,1991,0,0,2792.8414097,7
23,1991,0,0,2460.5286344,10
23,1991,0,1,34150.440529,10
23,1991,2,1,35179.196035,11
23,1991,0,1,54866.960352,11
23,1991,4,0,8484.5814978,11
23,1991,0,1,46618.061674,11
23,1991,0,1,34091.519824,0
23,1991,1,0,4498.0066079,10
23,1991,0,0,2898.8986784,11
23,1991,1,1,11667.477974,11
23,1991,0,0,5656.3876652,10
23,1991,0,1,10496.134361,11
23,1991,2,0,5684.6696035,11
23,1991,0,0,21544.944934,7
23,1991,1,1,19938.76652,11
23,1991,0,0,7928.3700441,7
23,1991,5,0,11821.85022,10
23,1991,0,1,5656.3876652,10
23,1991,0,1,68108.799559,9
23,1991,0,0,5920.3524229,10
23,1991,1,1,18958.325991,11
23,1991,0,1,57189.614537,7
23,1991,0,1,72183.755507,9
23,1991,3,0,10987.53304,9
23,1991,0,0,0,7
23,1991,0,1,21447.136564,10
23,1991,1,0,6213.777533,7
23,1991,0,1,49493.39207,11
23,1991,0,0,32851.828194,10
23,1991,0,1,37768.171806,7
23,1991,2,0,8527.0044053,11
23,1991,3,1,10038.909692,11
23,1991,0,0,289.88986784,9
23,1991,0,1,5238.0506608,11
23,1991,2,0,5557.4008811,10
23,1991,0,1,11784.140969,7
23,1991,0,0,51171.453744,7
23,1991,2,1,28299.614537,7
23,1991,3,0,4468.5462555,10
23,1991,1,1,7164.7577093,7
23,1991,4,0,2078.722467,9
23,1991,3,0,7028.061674,10
23,1991,3,0,7028.061674,10
23,1991,2,0,5656.3876652,9
23,1991,3,0,7583.0947137,9
23,1991,1,0,4482.6872247,10
23,1991,3,0,37709.251101,11
23,1991,0,0,2898.8986784,10
23,1991,2,0,6893.722467,9
23,1991,0,1,1196.0903084,11
23,1991,1,1,48326.762115,11
23,1991,3,0,7452.2907489,10
23,1991,1,0,3945.3303965,9
23,1991,0,1,30333.557269,10
23,1991,0,0,0,11
23,1991,0,1,77459.515419,7
23,1991,4,1,10254.559471,10
23,1991,0,0,2884.7577093,11
31,1991,3,0,5415.9911894,11
31,1991,2,1,1178.4140969,11
31,1991,6,0,8498.722467,11
31,1991,2,0,14289.449339,10
31,1991,1,1,34287.136564,9
31,1991,0,1,29612.367841,11
31,1991,0,1,16506.046256,0
31,1991,0,0,6057.0484581,7
31,1991,0,1,10517.345815,11
31,1991,0,0,30002.422907,11
31,1991,3,0,4477.9735683,9
31,1991,2,1,4034.8898678,9
31,1991,2,0,5802.5110132,10
31,1991,2,1,29460.352423,10
31,1991,6,0,19595.848018,7
31,1991,1,1,4713.6563877,9
31,1991,1,1,7070.4845815,11
31,1991,4,0,14928.14978,7
31,1991,0,0,8498.722467,7
31,1991,0,0,11352.84141,0
31,1991,3,0,4380.1651982,10
31,1991,1,0,21213.810573,9
31,1991,2,1,589.20704846,11
31,1991,0,1,55503.303965,0
31,1991,3,1,10605.726872,11
31,1991,1,0,3874.6255507,9
31,1991,0,0,5577.4339207,11
31,1991,2,0,4723.0837004,11
31,1991,4,0,6599.1189427,11
31,1991,0,0,7037.4889868,10
31,1991,0,1,36167.885463,3
31,1991,0,1,7424.0088106,3
31,1991,1,1,4897.4889868,9
31,1991,2,0,4956.4096916,10
31,1991,0,1,29503.953744,11
31,1991,3,0,5656.3876652,11
31,1991,0,0,5522.0484581,7
31,1991,0,0,18811.024229,9
31,1991,0,1,28517.621145,10
31,1991,0,1,53371.552863,10
31,1991,0,0,2842.3348018,3
31,1991,0,1,1031.1123348,11
31,1991,1,1,20873.248899,7
31,1991,2,0,4652.3788546,11
31,1991,2,0,4028.9977974,11
31,1991,1,1,1608.5352423,9
31,1991,3,0,5840.2202643,11
31,1991,0,0,5967.4889868,9
31,1991,1,1,11152.511013,9
31,1991,0,1,9450.8810573,10
31,1991,0,0,0,10
31,1991,1,1,23488.14978,11
31,1991,1,0,0,3
31,1991,1,0,2686.784141,9
31,1991,0,1,8185.2643172,10
31,1991,2,0,2696.2114537,9
31,1991,0,0,2015.0881057,10
31,1991,0,1,645.77092511,11
31,1991,0,0,34174.008811,10
31,1991,5,0,6872.5110132,9
31,1991,2,1,7600.7709251,11
31,1991,0,0,0,11
31,1991,0,0,5656.3876652,7
31,1991,0,1,21814.801762,10
31,1991,0,0,20033.039648,11
31,1991,0,1,6691.0352423,10
31,1991,3,1,5578.6123348,11
31,1991,0,1,30874.449339,7
31,1991,0,0,5783.6563877,10
32,1991,2,1,9427.3127753,11
32,1991,0,1,15319.38326,10
32,1991,1,0,0,10
32,1991,0,1,3643.6563877,11
32,1991,1,1,11642.731278,11
32,1991,0,0,46900.881057,11
32,1991,1,1,14249.38326,11
32,1991,0,0,5936.8502203,11
32,1991,0,0,5800.154185,7
32,1991,0,1,9427.3127753,10
32,1991,0,1,29507.488987,10
32,1991,4,1,12644.38326,10
32,1991,0,0,44853.975771,7
32,1991,0,1,22913.0837,10
32,1991,3,1,8303.1057269,11
32,1991,0,1,7064.592511,11
32,1991,3,0,4892.7753304,9
32,1991,1,1,5562.1145374,11
32,1991,0,0,5967.4889868,11
32,1991,0,1,44810.374449,11
32,1991,6,0,6940.8590308,10
32,1991,2,0,1392.8854626,11
32,1991,2,1,5067.1806167,11
32,1991,1,1,22743.39207,9
32,1991,1,1,12962.555066,10
32,1991,2,1,25621.079295,11
32,1991,3,0,3761.4977974,10
32,1991,3,0,5656.3876652,9
32,1991,0,1,30638.76652,10
32,1991,2,0,8583.5682819,10
32,1991,0,1,30638.76652,11
32,1991,0,0,5783.6563877,10
33,1991,4,0,11680.440529,11
33,1991,2,1,13254.801762,11
33,1991,2,1,4338.9207048,11
33,1991,4,0,5727.092511,10
33,1991,3,0,6749.9559471,10
33,1991,0,0,65941.696035,10
33,1991,3,0,5185.0220264,11
33,1991,0,1,28516.442731,11
33,1991,2,0,8960.660793,11
33,1991,0,1,70235.837004,11
33,1991,4,0,6660.3964758,11
33,1991,1,1,7777.5330396,11
33,1991,0,0,17677.389868,11
33,1991,2,1,16936.167401,11
33,1991,1,1,10487.885463,11
33,1991,0,0,13888.788546,7
33,1991,0,0,7910.6938326,10
33,1991,0,1,12255.506608,7
33,1991,3,0,0,10
33,1991,4,1,10605.726872,10
33,1991,0,0,11242.070485,9
33,1991,0,1,15397.15859,7
33,1991,2,1,4685.3744493,10
33,1991,2,0,143.76651982,7
33,1991,1,1,27669.162996,3
33,1991,0,0,4624.0969163,7
33,1991,4,0,4850.3524229,11
33,1991,0,1,20033.039648,11
33,1991,1,1,18854.625551,11
33,1991,0,0,14140.969163,9
33,1991,0,0,8531.7180617,10
33,1991,0,0,21986.85022,7
33,1991,5,0,5656.3876652,10
33,1991,4,0,11680.440529,10
33,1991,5,1,1414.0969163,7
33,1991,0,1,45958.14978,10
33,1991,2,1,11194.933921,11
33,1991,1,0,6123.0396476,11
33,1991,0,1,28324.361233,7
33,1991,0,1,33971.321586,11
33,1991,2,1,8248.8986784,7
33,1991,0,1,24605.286344,3
33,1991,0,1,10697.643172,9
33,1991,0,1,7276.7070485,9
33,1991,1,0,3789.7797357,11
33,1991,0,0,2997.8854626,11
33,1991,0,0,4666.5198238,11
33,1991,0,0,12854.140969,7
33,1991,0,0,8029.7136564,3
33,1991,1,0,105164.03084,3
33,1991,0,1,17935.462555,7
33,1991,0,1,7541.8502203,9
33,1991,3,0,5926.2444934,11
33,1991,2,1,14140.969163,10
33,1991,4,0,5926.2444934,11
33,1991,0,1,29754.955947,11
33,1991,1,0,3789.7797357,11
33,1991,1,0,0,10
33,1991,0,1,28324.361233,11
33,1991,3,1,27723.370044,7
33,1991,4,0,9119.746696,9
33,1991,0,0,6147.7863436,10
33,1991,0,1,24810.330396,11
33,1991,0,0,3499.8898678,11
33,1991,1,0,63586.046256,7
33,1991,3,0,11235,10
33,1991,3,1,11843.061674,10
33,1991,0,1,11167.830396,7
33,1991,1,1,42022.246696,10
33,1991,1,0,4949.339207,11
33,1991,2,1,7877.6982379,10
33,1991,2,0,3266.5638767,10
33,1991,3,1,16497.797357,7
33,1991,0,1,26679.295154,11
33,1991,0,1,28324.361233,7
33,1991,4,1,1101.8171806,9
33,1991,0,1,78260.837004,7
33,1991,2,0,5998.1277533,7
33,1991,2,0,3973.6123348,7
33,1991,0,1,39777.367841,9
33,1991,3,0,5674.0638767,7
33,1991,3,0,0,10
33,1991,5,1,10882.654185,3
33,1991,3,1,6716.9603524,11
33,1991,2,1,16792.400881,9
33,1991,3,0,23002.643172,11
33,1991,1,1,8985.407489,7
33,1991,3,1,14140.969163,7
33,1991,4,0,6647.4339207,9
33,1991,0,1,78260.837004,7
33,1991,0,0,4850.3524229,11
33,1991,2,0,3535.2422907,11
33,1991,2,0,9361.3215859,10
33,1991,2,1,22389.867841,10
33,1991,0,1,3535.2422907,7
33,1991,2,0,5102.5330396,7
33,1991,4,0,9531.0132159,3
33,1991,3,0,5854.3612335,11
33,1991,1,1,41981.002203,10
33,1991,2,0,5189.7356828,10
33,1991,1,0,21325.759912,11
33,1991,3,1,32995.594714,11
33,1991,0,1,17558.370044,10
33,1991,1,1,17360.396476,11
33,1991,4,1,9427.3127753,7
33,1991,3,0,5232.1585903,10
33,1991,0,1,7541.8502203,9
33,1991,1,0,3789.7797357,7
33,1991,1,1,18984.251101,7
33,1991,0,1,6870.154185,9
33,1991,3,1,9427.3127753,9
34,1991,0,1,20482.015419,10
34,1991,0,0,7230.7488987,7
34,1991,4,1,6759.3832599,11
34,1991,0,1,15321.740088,10
34,1991,0,1,6599.1189427,11
34,1991,6,0,4638.2378855,10
34,1991,1,1,19090.30837,11
34,1991,0,0,42422.907489,9
34,1991,1,0,2418.1057269,7
34,1991,0,1,7863.5572687,10
34,1991,1,0,5232.1585903,9
34,1991,0,1,60099.118943,10
34,1991,0,0,11242.070485,11
34,1991,0,0,3535.2422907,7
34,1991,1,1,14140.969163,10
34,1991,0,1,14093.832599,7
34,1991,1,0,8451.5859031,10
34,1991,2,1,19403.76652,7
34,1991,0,0,5967.4889868,3
34,1991,4,0,5892.0704846,11
34,1991,4,0,7918.9427313,9
34,1991,3,1,15060.132159,11
34,1991,2,1,4289.4273128,9
34,1991,4,0,5656.3876652,3
34,1991,0,1,7128.2268722,7
34,1991,2,1,32217.84141,11
34,1991,0,0,2262.5550661,10
34,1991,1,0,3789.7797357,11
34,1991,3,1,6029.9449339,11
34,1991,0,0,12330.92511,7
34,1991,0,1,3535.2422907,10
34,1991,3,0,7070.4845815,10
34,1991,0,0,6377.5770925,11
34,1991,0,1,29106.828194,10
34,1991,1,0,2121.1453744,9
34,1991,1,0,4242.2907489,9
34,1991,1,0,90471.563877,9
34,1991,1,1,73778.14978,9
34,1991,0,0,13108.678414,7
34,1991,0,1,11819.493392,10
34,1991,1,1,16262.114537,10
34,1991,6,0,11312.77533,7
34,1991,3,1,13168.777533,9
34,1991,1,0,5655.2092511,11
34,1991,2,1,7322.6651982,10
34,1991,0,0,2884.7577093,9
34,1991,1,0,74945.95815,0
34,1991,0,1,2433.4251101,11
34,1991,2,0,5420.7048458,10
34,1991,0,0,5807.2246696,3
34,1991,2,0,3765.0330396,11
34,1991,4,0,8248.8986784,9
34,1991,0,1,26084.196035,11
34,1991,0,1,10605.726872,9
34,1991,1,1,21409.427313,11
34,1991,0,1,3885.2312775,11
34,1991,0,1,55810.870044,11
34,1991,0,0,9765.5176211,0
34,1991,2,0,9427.3127753,9
34,1991,4,0,0,10
34,1991,1,0,26481.321586,11
34,1991,0,1,950.98017621,9
34,1991,1,0,4468.5462555,7
34,1991,0,0,1777.0484581,10
34,1991,1,0,28517.621145,7
34,1991,2,1,23674.339207,10
34,1991,0,0,2333.2599119,11
34,1991,0,1,55401.960352,0
34,1991,1,1,37946.112335,11
34,1991,2,1,9005.4405286,9
34,1991,1,0,4124.4493392,11
34,1991,0,0,3535.2422907,10
34,1991,2,1,14140.969163,11
34,1991,0,1,27141.23348,11
34,1991,4,0,10365.330396,7
34,1991,1,0,3662.5110132,10
34,1991,0,1,41825.451542,10
34,1991,3,0,8060.3524229,9
34,1991,3,1,9780.8370044,10
34,1991,1,0,0,10
34,1991,0,1,35746.013216,10
34,1991,0,0,13403.281938,11
34,1991,0,0,10900.330396,3
34,1991,2,0,942.73127753,9
34,1991,3,0,9831.5088106,10
34,1991,3,0,4124.4493392,11
34,1991,2,0,7777.5330396,9
34,1991,0,0,12785.792952,11
34,1991,1,1,11784.140969,10
34,1991,3,0,5939.2070485,10
34,1991,1,1,72236.784141,11
34,1991,0,1,2356.8281938,11
34,1991,3,0,6940.8590308,11
34,1991,1,0,3535.2422907,11
34,1991,4,0,3789.7797357,10
34,1991,0,0,0,10
34,1991,1,1,471.36563877,11
34,1991,3,1,8801.5748899,11
34,1991,1,1,51850.220264,10
34,1991,0,0,8531.7180617,11
35,1991,0,1,33172.356828,11
35,1991,1,1,15189.757709,11
35,1991,0,1,53500,11
35,1991,1,1,7400.4405286,11
35,1991,2,0,39262.400881,10
35,1991,0,0,45384.262115,0
35,1991,2,1,824.88986784,11
35,1991,0,1,18339.65859,9
35,1991,2,1,14850.374449,9
35,1991,1,1,20740.088106,10
35,1991,0,1,3651.9052863,10
35,1991,0,1,13551.762115,11
35,1991,0,1,10016.519824,11
35,1991,3,0,8098.061674,11
35,1991,1,1,12491.189427,11
35,1991,0,1,29578.193833,10
35,1991,0,1,14708.964758,9
35,1991,0,1,20718.876652,7
35,1991,0,0,26489.570485,0
35,1991,1,1,16066.497797,11
35,1991,0,1,7306.1674009,11
35,1991,0,0,648.1277533,10
35,1991,0,1,4065.5286344,11
35,1991,4,1,12962.555066,11
35,1991,3,0,8960.660793,11
35,1991,1,1,3054.4493392,11
35,1991,2,0,5715.30837,7
35,1991,0,1,11784.140969,11
41,1991,2,1,9997.6651982,10
41,1991,1,1,5443.0947137,10
41,1991,0,0,12049.284141,7
41,1991,0,0,13760.34141,7
41,1991,3,1,10955.715859,10
41,1991,1,1,19915.198238,11
41,1991,2,1,36342.290749,9
41,1991,7,0,13332.577093,10
41,1991,4,1,12214.262115,11
41,1991,0,1,10605.726872,11
41,1991,0,0,6080.6167401,10
41,1991,6,0,14199.889868,7
41,1991,2,0,7522.9955947,11
41,1991,2,0,4067.8854626,11
42,1991,0,1,4242.2907489,10
42,1991,0,1,106340.08811,7
42,1991,1,1,52380.506608,11
42,1991,1,1,18736.784141,11
42,1991,0,1,2356.8281938,7
42,1991,0,1,10007.092511,0
42,1991,1,1,13243.017621,10
42,1991,0,1,513.78854626,11
42,1991,0,0,9540.4405286,3
42,1991,0,1,9746.6629956,10
42,1991,1,1,4948.160793,11
42,1991,3,0,86922.180617,9
42,1991,0,1,28107.53304,10
42,1991,0,0,7193.0396476,11
42,1991,0,1,25925.110132,10
42,1991,0,1,23697.907489,9
42,1991,0,1,22418.14978,11
42,1991,1,0,5104.8898678,7
42,1991,1,0,3676.6519824,11
42,1991,0,1,11020.528634,11
42,1991,1,1,5464.3061674,11
43,1991,1,0,5783.6563877,7
43,1991,2,1,6689.8568282,10
43,1991,2,0,4129.1629956,11
43,1991,0,1,6976.2114537,7
43,1991,1,1,3700.2202643,9
43,1991,5,0,6094.7577093,7
43,1991,0,0,5577.4339207,10
43,1991,0,1,10959.251101,11
43,1991,0,0,13066.255507,3
43,1991,1,1,22164.790749,11
43,1991,1,0,3308.9867841,10
43,1991,0,1,10252.202643,11
43,1991,1,1,6844.2290749,11
43,1991,2,1,7231.9273128,10
43,1991,0,1,15320.561674,7
43,1991,1,1,8066.2444934,11
43,1991,0,0,26926.762115,9
43,1991,0,0,11567.312775,7
43,1991,0,1,18618.942731,7
44,1991,1,0,4510.969163,10
44,1991,1,1,60806.167401,11
44,1991,2,0,7280.2422907,11
44,1991,0,1,9193.9867841,3
44,1991,2,1,13424.493392,11
44,1991,0,1,11784.140969,3
44,1991,0,1,17687.995595,10
44,1991,1,0,22513.601322,11
44,1991,0,0,4713.6563877,7
44,1991,0,0,23360.881057,11
44,1991,3,1,13254.801762,11
44,1991,0,1,20763.656388,7
44,1991,2,1,6497.7753304,9
44,1991,0,1,8590.6387665,3
44,1991,0,0,7821.1343612,3
45,1991,1,1,67677.5,11
45,1991,1,1,7070.4845815,11
45,1991,0,0,0,7
45,1991,3,1,8244.185022,7
45,1991,3,1,3358.4801762,11
45,1991,1,1,7659.69163,7
45,1991,0,0,0,7
45,1991,0,1,4987.0484581,11
45,1991,2,1,21211.453744,11
45,1991,1,0,4468.5462555,9
45,1991,0,0,2292.0154185,9
45,1991,0,1,18618.942731,7
45,1991,0,0,0,7
45,1991,0,1,17822.334802,10
45,1991,1,0,0,11
45,1991,2,1,3888.7665198,7
45,1991,0,1,5813.1167401,10
45,1991,1,0,3252.4229075,11
45,1991,2,1,20386.563877,11
45,1991,2,1,20033.039648,10
45,1991,3,1,13139.317181,10
45,1991,0,0,0,7
45,1991,0,0,0,10
45,1991,0,0,0,7
45,1991,0,0,0,7
46,1991,0,1,2686.784141,9
46,1991,2,1,5892.0704846,9
46,1991,1,0,4124.4493392,9
47,1991,0,1,18999.570485,11
47,1991,2,0,9427.3127753,11
47,1991,0,1,31080.671806,10
47,1991,2,1,3770.9251101,11
47,1991,0,1,15329.988987,9
47,1991,4,0,7367.4449339,9
47,1991,4,1,12491.189427,11
47,1991,4,1,20777.797357,11
47,1991,0,0,7070.4845815,9
47,1991,2,1,12970.803965,7
47,1991,0,1,10016.519824,11
47,1991,0,1,6518.9867841,11
47,1991,0,1,29696.035242,11
47,1991,0,1,7070.4845815,7
47,1991,2,1,4708.9427313,9
47,1991,5,0,56299.911894,10
47,1991,2,1,24746.696035,10
47,1991,0,1,16733.480176,11
47,1991,0,1,31080.671806,10
47,1991,1,1,16139.559471,7
47,1991,1,0,5849.6475771,9
51,1991,1,1,4242.2907489,9
51,1991,1,1,30887.411894,11
51,1991,0,1,12019.823789,11
51,1991,0,1,9686.5638767,9
51,1991,0,1,48015.660793,11
51,1991,3,0,6462.4229075,11
51,1991,0,1,9427.3127753,9
51,1991,2,1,9436.7400881,10
51,1991,1,1,37709.251101,10
51,1991,0,0,42769.361233,11
51,1991,1,0,367.66519824,11
51,1991,1,0,4242.2907489,10
51,1991,2,1,6922.0044053,10
51,1991,4,0,6716.9603524,7
51,1991,1,1,5550.3303965,11
51,1991,0,1,50424.339207,11
51,1991,1,1,19679.515419,11
51,1991,0,1,20062.5,10
52,1991,0,1,70704.845815,10
52,1991,1,0,4482.6872247,11
52,1991,0,1,34164.581498,11
52,1991,2,0,2008.0176211,11
52,1991,2,0,24947.026432,10
52,1991,0,1,5892.0704846,9
52,1991,0,0,5472.5550661,9
52,1991,1,1,4159.8017621,10
52,1991,0,0,0,9
52,1991,1,0,6038.1938326,7
52,1991,1,0,0,11
52,1991,1,0,6321.0132159,7
52,1991,2,1,11548.45815,10
52,1991,0,0,8640.1321586,10
52,1991,0,1,8484.5814978,11
52,1991,1,1,3783.8876652,9
52,1991,2,0,7306.1674009,10
52,1991,3,1,5513.7995595,11
52,1991,0,0,9314.185022,11
52,1991,1,1,6363.4361233,11
52,1991,0,1,8248.8986784,3
52,1991,0,1,10082.511013,7
52,1991,0,1,34645.374449,11
53,1991,6,0,9163.3480176,11
53,1991,1,1,10388.898678,11
53,1991,1,1,8955.9471366,10
53,1991,0,1,10370.044053,9
53,1991,0,1,70588.182819,11
53,1991,0,1,14730.176211,3
53,1991,2,0,5783.6563877,9
53,1991,1,0,1767.6211454,11
53,1991,1,0,3648.3700441,11
53,1991,0,0,5967.4889868,10
53,1991,4,0,7480.5726872,10
53,1991,0,1,43563.612335,11
53,1991,1,0,0,11
53,1991,0,1,24393.171806,11
53,1991,1,1,10605.726872,10
53,1991,1,1,16969.162996,9
53,1991,2,0,0,11
53,1991,1,0,4810.2863436,9
53,1991,2,1,21388.215859,7
53,1991,0,1,11737.004405,10
53,1991,0,1,12962.555066,3
53,1991,1,0,4539.2511013,11
53,1991,2,0,4723.0837004,7
53,1991,1,1,14140.969163,10
53,1991,2,1,20218.050661,11
53,1991,0,0,6127.753304,9
53,1991,0,1,23686.123348,11
53,1991,3,1,13631.894273,11
53,1991,2,0,7306.1674009,10
53,1991,0,1,9427.3127753,3
53,1991,3,1,29460.352423,11
53,1991,0,0,63207.77533,9
53,1991,0,0,4409.6255507,10
54,1991,0,1,65649.449339,7
54,1991,2,0,8201.7621145,9
54,1991,0,1,21800.660793,9
54,1991,1,1,6481.277533,11
54,1991,1,0,1838.3259912,9
54,1991,2,1,24746.696035,11
54,1991,0,0,4289.4273128,10
54,1991,1,0,18888.799559,7
54,1991,0,1,25048.370044,9
54,1991,0,1,50907.488987,11
54,1991,0,1,8340.814978,9
54,1991,0,0,8340.814978,9
54,1991,0,1,10016.519824,7
54,1991,2,0,10892.081498,9
54,1991,1,1,26867.84141,11
54,1991,0,0,0,7
54,1991,0,1,10016.519824,9
54,1991,0,1,20834.361233,10
54,1991,1,1,17290.870044,7
54,1991,0,0,52607.940529,11
54,1991,0,0,2877.6872247,7
54,1991,0,1,18996.035242,7
54,1991,2,0,707.04845815,7
54,1991,0,1,18996.035242,11
54,1991,1,1,4595.814978,11
54,1991,0,0,5755.3744493,9
54,1991,0,1,52607.940529,10
54,1991,0,0,5953.3480176,11
54,1991,0,1,18210.03304,10
54,1991,0,1,23686.123348,9
54,1991,0,1,42894.273128,11
54,1991,2,1,353.52422907,11
54,1991,0,0,20033.039648,3
54,1991,0,0,16438.876652,10
54,1991,0,1,8248.8986784,10
54,1991,0,1,12143.557269,11
54,1991,2,0,0,10
54,1991,0,0,11619.162996,3
55,1991,0,1,43537.687225,10
55,1991,2,1,3945.3303965,7
55,1991,0,0,0,11
55,1991,1,0,3141.6519824,7
55,1991,0,0,0,9
55,1991,3,0,4411.9823789,11
55,1991,0,0,15929.801762,7
55,1991,0,1,8182.907489,11
55,1991,3,0,4411.9823789,11
55,1991,0,0,0,10
55,1991,1,1,17346.255507,9
55,1991,0,0,21612.114537,7
55,1991,0,0,7070.4845815,10
55,1991,3,1,471.36563877,11
55,1991,1,0,2842.3348018,10
55,1991,1,0,16434.162996,10
55,1991,2,0,3521.1013216,10
55,1991,2,0,3521.1013216,10
55,1991,1,1,3582.3788546,10
55,1991,0,1,10605.726872,9
55,1991,1,1,6127.753304,7
55,1991,0,0,17923.678414,11
55,1991,2,1,3993.6453744,7
55,1991,1,1,5185.0220264,7
55,1991,2,0,3521.1013216,11
55,1991,0,0,15074.273128,7
55,1991,0,0,15932.15859,7
55,1991,2,1,4746.6519824,11
56,1991,2,1,14140.969163,11
56,1991,1,1,14140.969163,10
56,1991,1,0,1038.1828194,11
56,1991,0,1,29578.193833,9
56,1991,0,1,20537.400881,7
56,1991,4,0,4935.1982379,7
56,1991,0,1,3122.7973568,10
56,1991,1,1,17254.339207,10
56,1991,1,1,20268.722467,7
56,1991,0,1,29578.193833,9
56,1991,0,0,26060.627753,3
56,1991,2,0,6589.69163,7
56,1991,2,1,8248.8986784,11
56,1991,1,1,49493.39207,11
56,1991,0,1,35274.647577,11
56,1991,0,1,23898.237885,10
56,1991,1,0,1370.4955947,7
56,1991,1,1,25901.54185,9
56,1991,1,1,5892.0704846,7
56,1991,3,0,4906.9162996,7
56,1991,3,1,25029.515419,11
56,1991,4,0,11996.255507,10
56,1991,1,1,6255.0220264,10
56,1991,0,1,18029.735683,10
56,1991,1,1,4519.2180617,7
56,1991,0,1,24569.933921,11
56,1991,3,1,8248.8986784,9
56,1991,0,1,20304.07489,10
56,1991,0,0,124863.5793,9
56,1991,1,1,14140.969163,9
56,1991,0,1,13571.795154,7
56,1991,0,1,353.52422907,10
56,1991,1,1,3980.6828194,11
56,1991,3,1,16916.134361,10
56,1991,1,0,4751.3656388,9
56,1991,0,1,18524.669604,7
56,1991,1,1,15196.828194,11
56,1991,0,1,5892.0704846,7
56,1991,1,1,10605.726872,10
56,1991,0,1,17082.290749,11
56,1991,2,1,17676.211454,11
56,1991,0,1,11312.77533,10
56,1991,0,1,24746.696035,11
56,1991,6,0,9950.5286344,7
56,1991,0,1,37373.403084,10
56,1991,2,1,37318.017621,10
56,1991,0,0,0,7
56,1991,0,1,11430.61674,11
56,1991,0,1,11443.579295,7
56,1991,1,1,18350.264317,10
56,1991,0,1,20981.662996,9
56,1991,2,1,2050.4405286,11
56,1991,1,0,113.1277533,9
56,1991,1,1,1590.8590308,7
56,1991,0,1,17676.211454,10
56,1991,0,1,8484.5814978,11
56,1991,1,1,7667.9405286,11
56,1991,0,1,17786.982379,9
56,1991,0,1,15687.048458,7
56,1991,0,1,28281.938326,11
56,1991,1,0,7065.7709251,10
56,1991,3,0,17068.14978,11
56,1991,0,1,1767.6211454,11
56,1991,1,1,12491.189427,9
56,1991,0,0,4906.9162996,7
56,1991,0,1,14183.39207,10
56,1991,1,0,1390.5286344,10
56,1991,0,1,44817.444934,9
56,1991,0,1,20504.405286,11
56,1991,0,1,31054.746696,9
56,1991,0,1,14813.843612,7
